precinct,rank1,rank2,rank3
MINNEAPOLIS W-11 P-10,Andrea Fahrenkrug,skipped,skipped
MINNEAPOLIS W-11 P-10,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-12,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-09,skipped,skipped,skipped
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-12 P-06,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-9 P-07,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-8 P-03,Steffanie Musich,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-12 P-11,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-03,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-05,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-12 P-11,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-12 P-08,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-8 P-04,skipped,skipped,skipped
MINNEAPOLIS W-12 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-09,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-8 P-03,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-12 P-09,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-09,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-8 P-08,skipped,skipped,skipped
MINNEAPOLIS W-12 P-09,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-06,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-8 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-04,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-12,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-05,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-05,Andrea Fahrenkrug,Bill Shroyer,skipped
MINNEAPOLIS W-12 P-13,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-10,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-12 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-04,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-8 P-08,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-12 P-02,Bill Shroyer,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-12 P-12,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-03,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-10,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-11 P-08,Bill Shroyer,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-9 P-07,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-04,skipped,skipped,skipped
MINNEAPOLIS W-8 P-04,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-04,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-13,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-11 P-04,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-05,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-8 P-03,skipped,skipped,skipped
MINNEAPOLIS W-12 P-04,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-06,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-05,Bill Shroyer,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-04,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-11 P-06,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-07,Bill Shroyer,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-11 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-08,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-12 P-09,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-03,Bill Shroyer,Steffanie Musich,skipped
MINNEAPOLIS W-12 P-02,skipped,skipped,skipped
MINNEAPOLIS W-12 P-13,skipped,skipped,skipped
MINNEAPOLIS W-11 P-05,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-11 P-10,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-02,skipped,skipped,skipped
MINNEAPOLIS W-12 P-06,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-05,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-12,skipped,skipped,skipped
MINNEAPOLIS W-11 P-09,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-02,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-11 P-07,skipped,skipped,skipped
MINNEAPOLIS W-11 P-04,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-9 P-07,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-04,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-04,skipped,skipped,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-11 P-06,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-03,Bill Shroyer,Steffanie Musich,skipped
MINNEAPOLIS W-12 P-08,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-04,skipped,skipped,skipped
MINNEAPOLIS W-12 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-02,Andrea Fahrenkrug,skipped,skipped
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-12 P-03,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-08,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-11 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-11,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-05,Andrea Fahrenkrug,Steffanie Musich,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-11 P-05,Andrea Fahrenkrug,skipped,skipped
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-12 P-05,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-11 P-06,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-12 P-02,Bill Shroyer,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-12 P-03,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-02,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-03,skipped,skipped,skipped
MINNEAPOLIS W-12 P-09,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-11 P-04,skipped,skipped,skipped
MINNEAPOLIS W-12 P-11,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-12 P-04,Bill Shroyer,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-12 P-03,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-11 P-04,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-9 P-07,Bill Shroyer,Andrea Fahrenkrug,Steffanie Musich
MINNEAPOLIS W-8 P-03,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-8 P-04,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-09,skipped,skipped,skipped
MINNEAPOLIS W-12 P-09,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-05,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-10,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-06,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-11 P-07,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-11 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-09,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-06,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-05,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-8 P-05,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-8 P-03,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-12 P-10,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-04,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-04,Andrea Fahrenkrug,skipped,skipped
MINNEAPOLIS W-12 P-11,Bill Shroyer,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-12 P-12,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-04,Bill Shroyer,Steffanie Musich,skipped
MINNEAPOLIS W-12 P-10,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-06,Bill Shroyer,Steffanie Musich,skipped
MINNEAPOLIS W-9 P-07,Andrea Fahrenkrug,skipped,skipped
MINNEAPOLIS W-11 P-06,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-11,Bill Shroyer,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-11 P-04,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-04,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-12 P-06,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-12 P-11,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-12 P-12,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-03,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-12 P-10,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-12 P-05,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-12 P-09,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-11 P-06,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-04,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-04,Andrea Fahrenkrug,skipped,skipped
MINNEAPOLIS W-11 P-10,Andrea Fahrenkrug,skipped,skipped
MINNEAPOLIS W-8 P-04,skipped,skipped,skipped
MINNEAPOLIS W-9 P-07,skipped,skipped,skipped
MINNEAPOLIS W-8 P-03,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-07,skipped,skipped,skipped
MINNEAPOLIS W-8 P-03,skipped,skipped,skipped
MINNEAPOLIS W-12 P-03,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-8 P-05,skipped,skipped,skipped
MINNEAPOLIS W-12 P-09,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-05,Bill Shroyer,Andrea Fahrenkrug,Steffanie Musich
MINNEAPOLIS W-12 P-05,skipped,skipped,skipped
MINNEAPOLIS W-11 P-08,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-12 P-06,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-12 P-06,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-12 P-06,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-06,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-06,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-11,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-05,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-8 P-05,Bill Shroyer,Andrea Fahrenkrug,Steffanie Musich
MINNEAPOLIS W-8 P-05,Steffanie Musich,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-8 P-05,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-8 P-05,Bill Shroyer,Steffanie Musich,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,Steffanie Musich,Steffanie Musich
MINNEAPOLIS W-8 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-8 P-05,Andrea Fahrenkrug,Bill Shroyer,Steffanie Musich
MINNEAPOLIS W-8 P-05,Bill Shroyer,Andrea Fahrenkrug,Steffanie Musich
MINNEAPOLIS W-8 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-05,Steffanie Musich,writein,writein
MINNEAPOLIS W-8 P-05,skipped,skipped,skipped
MINNEAPOLIS W-12 P-02,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-12 P-02,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-04,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-06,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-11 P-06,skipped,skipped,skipped
MINNEAPOLIS W-11 P-06,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-11 P-06,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-12 P-06,skipped,skipped,skipped
MINNEAPOLIS W-12 P-06,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-06,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-06,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-06,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-06,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-08,skipped,skipped,skipped
MINNEAPOLIS W-8 P-08,skipped,skipped,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-08,skipped,skipped,skipped
MINNEAPOLIS W-8 P-08,skipped,skipped,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-08,Bill Shroyer,Andrea Fahrenkrug,Steffanie Musich
MINNEAPOLIS W-8 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-8 P-08,skipped,skipped,skipped
MINNEAPOLIS W-8 P-08,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-8 P-08,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-8 P-08,Steffanie Musich,Andrea Fahrenkrug,Steffanie Musich
MINNEAPOLIS W-8 P-08,skipped,skipped,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-8 P-08,Bill Shroyer,Andrea Fahrenkrug,Steffanie Musich
MINNEAPOLIS W-8 P-08,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-8 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-08,skipped,skipped,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-8 P-08,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-12 P-13,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-08,Bill Shroyer,Steffanie Musich,skipped
MINNEAPOLIS W-11 P-08,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-11 P-08,Bill Shroyer,Steffanie Musich,skipped
MINNEAPOLIS W-11 P-08,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-11 P-08,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-08,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-11 P-08,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-11 P-08,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-08,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-08,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-08,Andrea Fahrenkrug,Bill Shroyer,writein
MINNEAPOLIS W-11 P-08,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-11 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-08,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-11 P-08,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-11 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-08,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-11 P-08,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-08,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-11 P-08,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-08,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-11 P-08,Steffanie Musich,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-03,skipped,skipped,skipped
MINNEAPOLIS W-12 P-05,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-12 P-05,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-12 P-05,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-12 P-08,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-12 P-08,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-07,Bill Shroyer,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-9 P-07,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-9 P-07,skipped,skipped,skipped
MINNEAPOLIS W-9 P-07,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-9 P-07,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-9 P-07,skipped,skipped,skipped
MINNEAPOLIS W-9 P-07,skipped,skipped,skipped
MINNEAPOLIS W-9 P-07,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-9 P-07,Bill Shroyer,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-9 P-07,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-9 P-07,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-9 P-07,skipped,skipped,skipped
MINNEAPOLIS W-9 P-07,skipped,skipped,skipped
MINNEAPOLIS W-9 P-07,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-9 P-07,Andrea Fahrenkrug,Steffanie Musich,skipped
MINNEAPOLIS W-12 P-02,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-02,skipped,skipped,skipped
MINNEAPOLIS W-12 P-02,skipped,skipped,skipped
MINNEAPOLIS W-12 P-02,skipped,skipped,skipped
MINNEAPOLIS W-12 P-02,skipped,skipped,skipped
MINNEAPOLIS W-12 P-02,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-02,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-12 P-02,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-02,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-02,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-02,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-02,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-12 P-02,skipped,skipped,skipped
MINNEAPOLIS W-12 P-02,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-12 P-02,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-02,skipped,skipped,skipped
MINNEAPOLIS W-12 P-02,Bill Shroyer,Steffanie Musich,skipped
MINNEAPOLIS W-12 P-02,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-02,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-12 P-02,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-12 P-02,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-12 P-02,skipped,skipped,skipped
MINNEAPOLIS W-12 P-02,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-02,Bill Shroyer,Steffanie Musich,skipped
MINNEAPOLIS W-8 P-04,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-8 P-04,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-8 P-04,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-04,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-8 P-04,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-8 P-04,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-8 P-04,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-8 P-04,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-04,skipped,skipped,skipped
MINNEAPOLIS W-8 P-04,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-04,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-8 P-04,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-8 P-04,Bill Shroyer,Steffanie Musich,skipped
MINNEAPOLIS W-8 P-04,Steffanie Musich,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-8 P-04,Andrea Fahrenkrug,skipped,skipped
MINNEAPOLIS W-8 P-04,Andrea Fahrenkrug,Steffanie Musich,skipped
MINNEAPOLIS W-8 P-04,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-8 P-04,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-8 P-04,Steffanie Musich,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-9 P-07,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-9 P-07,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-02,Andrea Fahrenkrug,Bill Shroyer,Steffanie Musich
MINNEAPOLIS W-11 P-04,Bill Shroyer,skipped,skipped
MINNEAPOLIS W-8 P-03,skipped,skipped,skipped
MINNEAPOLIS W-8 P-03,overvote,skipped,skipped
MINNEAPOLIS W-8 P-03,skipped,skipped,skipped
MINNEAPOLIS W-8 P-03,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer
MINNEAPOLIS W-8 P-03,writein,writein,writein
MINNEAPOLIS W-8 P-03,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-8 P-03,skipped,skipped,skipped
MINNEAPOLIS W-8 P-03,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer
MINNEAPOLIS W-8 P-03,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-05,Steffanie Musich,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-11 P-05,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-04,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-09,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-12 P-09,Steffanie Musich,skipped,skipped
MINNEAPOLIS W-11 P-07,Steffanie Musich,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-11 P-07,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug
MINNEAPOLIS W-11 P-07,Bill Shroyer,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-11 P-07,Bill Shroyer,Andrea Fahrenkrug,skipped
MINNEAPOLIS W-9 P-07,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-9 P-07,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-9 P-07,Andrea Fahrenkrug,Steffanie Musich,skipped
MINNEAPOLIS W-9 P-07,skipped,skipped,skipped
MINNEAPOLIS W-12 P-04,skipped,skipped,skipped
MINNEAPOLIS W-12 P-04,Andrea Fahrenkrug,Bill Shroyer,skipped
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug
MINNEAPOLIS W-8 P-08,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-8 P-08,Steffanie Musich,Bill Shroyer,skipped
MINNEAPOLIS W-8 P-03,Steffanie Musich,skipped,skipped
